price_open_usd,price_close_usd,price_high_usd,price_low_usd,price_avg_usd,volume_usd,market_cap_usd
45075.877084962,49630.085366389,49630.085366389,45075.877084962,47507.5249663757,16260866.341478327,811829857.6608686
49630.085366389,48134.213264644,50078.49836314,47264.044056626,48629.56037539755,8940661.160760647,826335609.7245384
48189.319149973,50588.230696565,52169.241978737,48091.061263539,50326.087414243644,11814793.780728048,861271098.1894352
50483.618975073,48483.216804241,51539.141595378,47549.391228718,49315.861673127525,11054331.445894392,847386033.7328
48434.179038694,48871.074590368,49261.337330637,46378.783188078,47655.43260569516,12983648.191543339,815943293.8867632
48934.891392401,48841.161243116,49136.436568826,47132.377509442,48353.12460777334,7425511.328335702,826657206.8559222
48841.161243116,51039.362569683,51043.600449952,48841.161243116,49989.26690611398,54161870.074072935,812704834.4601228
51039.362569683,52207.813061705,52207.813061705,49213.04271875,50653.50161401242,55383830.40788736,730278776.334738
52207.813061705,54519.416704367,54623.653047282,51772.723022091,53775.472231719374,40120235.87974481,746978750.457027
54519.416704367,56004.18849005,56877.713198379,53178.810484237,55203.285779536316,46297357.214810185,753946472.1312711
55893.860690311,57700.424306599,57870.794234181,54316.092534049,56085.67564672066,35827582.49960791,738852683.911446
57711.165610062,57302.319996973,57840.221550867,55418.077030717,56807.21819553502,11907600.25875943,730470230.7626435
57302.319996973,61165.125982514,61365.67930715,56211.871971301,58830.11560135421,11213777.083110785,753580612.4538175
61145.954828062,59594.557725576,61352.358722375,59594.557725576,60443.308663144235,9301405.22305889,786529670.8947351
59329.031638494,56673.221073722,60402.484185957,55696.648025,57752.0760290527,6559151.934129656,762808156.8924677
56554.803113712,56314.28,56571.55,54135.80375083,55543.53002503118,5645158.355718446,737396757.1082186
56448.84,58489.35,58489.35,54465.06,56082.96411139355,6284640.532900798,746968826.9875498
58616.36,57578.03,59493.05,57163.89,58402.93246597871,12074455.665225958,779566676.8516623
57523.12,58331.31,59135.08,56545.28,58162.783927226796,7133587.2079136595,770765952.4356817
58237.54,58150.32,59647.29,58076.91,58700.35148638914,12548334.444885125,767623012.9999049
58150.32,57340.13,58375.36,55853.82,57244.80100685574,8546248.695306795,738843773.0299989
57340.13,54369.06,58053.04,53982.71,56669.593340266976,20728625.680877883,723748156.4005909
54260.2,55116.25,55915.42,53105.73,54686.81274776185,10361642.303898575,692258834.0203781
55114.67,52612.78,56807.82,52455.411443754,55083.84677105646,19046576.928330477,682689671.2649555
52612.78,51942.63,53416.26,50923.035176846,52223.415164051505,8132686.044947194,645347767.6584526
51666.34,54803.684035229,54803.684035229,51666.34,53158.04341846422,11002869.634864358,658143656.2471937
54803.684035229,55842.98,56151.22,54123.73,54987.32464265808,5606802.582983506,679171996.5517238
55839.080256856,55526.98,56289.78,54812.76,55709.21417198417,6636711.342677406,680935269.3400838
55521.45,57515.33,58142.53,54968.84,56760.33322258687,7167911.29878831,693675558.8001006
57426.66,58616.48,59022.57,57010.77,58247.446166652706,14334236.794123845,702284399.1677438
58616.48,58829.66,59492.88,57413.4,58582.85403158067,10072956.811562274,684044770.6509356
58763.86,58821.61,59631.48,57823.74,58878.024173039375,5107774.40514884,691141730.1993568
58821.61,58951.321296274,59843.91,58487.04,59235.360944296284,8854172.740130778,699669612.665463
58955.88,57070.96,59490.97,57070.96,58887.00280289521,17231367.73987657,700772144.7268215
57070.96,58140.44,58200.86,56444.66,57636.05879574494,9197959.574724548,671560742.8851205
58140.44,58634.31,59029.31,57013.07,58079.48195195347,5970061.567610493,680519658.5361854
58752.357680331,58258.16,59334.226906021,57589.13,58527.89358368992,10176193.291807516,686457585.5225916
58258.16,56203.49,58343.41,55703.12,57069.30529155227,7820500.934443915,668502628.729452
55959.22,57982.41,57999.38,55846.56,57134.105064514195,17852030.927886233,664324516.5249871
58047.6,58235.6,58775.59,57709.06,58242.001534582756,56378849.27187477,703199844.1311023
58235.6,59710.37,60916.57,58079.14,59772.293291193244,8814154.339085678,717736984.4255533
59710.37,59972.65,60479.74,59178.91,59735.40377786184,8181973.113299526,715316656.474488
59972.65,59861.74,61040.64,59500.115381725,60068.768740728156,28026817.20735801,720492558.5481031
59887.39,63438.77,63669.39,59887.39,62131.16180904171,29167933.78773826,755205623.8970928
63568.31,62676.3,64636.97,61637.65,63467.86494823484,12014777.766016183,788458315.3912693
62802.08,62913.92,63522.23,61943.39,62813.65492232646,8694970.374529043,791218788.8507228
62913.92,61611.41,63275.87,60076.99,61608.94189317316,7147734.863234419,775836346.7096045
61469.54,60325.82,62273.74,60240.11,61381.045186645126,4997540.159889619,772541834.719115
60198.63,56260.82,60486.02,53705.72,56276.987183003934,7233335.808389012,708302160.6852871
56260.82,55743.98,57312.33,54510.88,56272.28141714223,7028616.426322071,708242933.9161515
55646.07,56454.02,56951.25,53813.57,55585.33742233067,7058122.1748273,699597056.7974545
56547.98,54188.2,56843.724910355,53908.04,55497.43951435406,7432925.19981363,698490773.7276604
54076.41,52345.62,55374.08,51334.47,53942.65628807158,20083801.204114854,679355232.0881796
52223.55,50676.79,52802.68,47958.78,50056.94046681238,21725121.95572919,631568417.8697717
50779.54,51589.34,51702.506289627,48672.3,49987.50780827074,7629978.351780739,630692386.0169525
51850.12693838,48879.4,51850.12693838,47598.79,49627.47591897133,8602332.271365948,626149863.6696615
49160.22,54000.65,54193.17,49064.85,52810.76344458516,14028020.16040992,666313402.3803312
54000.65,55069.74,55420.97,53497.28,54627.753123955285,23302552.80092468,689238361.164944
55180.69,54886.68,55637.01,54079.67,54862.9653303603,9135096.317381317,692206033.5731554
54908.0,53507.01,55053.9,52546.45,53879.297667116385,24513642.130463835,679795098.6660072
53507.01,56957.43,56957.43,53114.73,55079.41498703801,6022334.579136514,694936978.8914584
56957.43,57585.07,57914.14,56640.853092389,57294.5812806824,6427732.8433353575,722885732.0183709
57560.18,56579.32,57560.18,55791.74,56533.58957168412,5593190.007203188,713284299.6259379
56579.32,57651.895403905,59047.8,56579.32,58038.146661592866,9086689.084836017,732267296.4293166
57413.1,53451.77,57532.2,53384.03,55444.79929560185,21719461.955515824,699547032.7126074
53465.978569818,57393.66,57979.29,53355.93,55853.87321873778,18829665.204478826,704708318.400815
57393.66,56416.95,57778.28,55884.94,56965.703066414266,7432695.847067429,718736275.5889482
56301.65,57265.14,58236.11,55538.68,56702.07473471746,8324200.277348677,715410076.9279298
57265.14,59034.97,59424.64,57083.71,58547.654065377086,12958515.75325179,738695751.3428621
59034.97,58656.77,59412.2,57865.64,58706.63400788078,6357412.528099868,740701601.2774322
58656.77,55793.28,59623.87,54153.78,57777.22642588628,16918565.05809726,728975265.8154078
55668.77,56463.61,56744.57,54589.08,55622.63628137424,13404475.553052478,701790801.9620991
56463.61,51069.15,57483.256735735,51069.15,55803.602445383665,10903660.571546575,663870481.7078744
49649.782076675,50413.16,51436.85,47977.4,50143.20084073187,16356082.667545319,582695125.3610516
50227.092653235,50065.77,52364.37,49098.8,50663.49236516402,10763011.180118574,598473909.4839047
50079.97,46931.75,50430.66,46931.75,48795.10499290994,19641583.782488044,580244924.91311
46928.69,46143.11,49568.15,44613.56,47664.33188695785,8987662.103828905,568489236.9605829
46236.2,43567.233913028,46236.2,42318.35,44347.92259808709,14590135.60219223,525793460.1157788
43477.77,43123.17,45535.27,42479.87,44199.339286213144,7241374.056578981,520960878.93329614
43123.17,36932.9,43435.622457193,30169.8,39308.2416888257,17080294.36224147,464975568.03082436
36722.52,40495.93,42605.06,34320.3,39707.47877450278,29571188.193726238,479391599.51172984
40750.44,36961.83535324273,41969.97,34033.34,39028.87077710821,17631786.042145595,461658440.7791916
37113.26,37490.52,38713.0,35457.7,37374.48977929217,27568784.093385216,435171977.50953823
37402.69,34839.01552684498,38189.13,31083.85,34915.85404289741,14702886.771062272,403304773.2425669
34839.01552684498,38538.66,39256.6,34531.72,36853.6257706808,26986617.03717472,430269651.0954568
38606.57,38205.4,39435.47091953059,36739.64,38006.99656005598,15400157.825581396,439731753.87499
38285.32,39252.86,40387.91,37948.74,39261.991400428604,63907111.333333336,428175939.7526024
39270.13,38677.47,40050.19,37528.22,38766.99394952274,15541102.445,426806988.72434545
38677.47,35426.52,38764.31,34919.78,36866.18670148784,7479826.17721519,407128030.77499765
35536.79,34560.95,36767.98,33740.24,35146.52798155781,6429129.77593361,382635603.8366213
34483.58,35673.38,36313.47,33741.49,35460.0451748228,18897404.565789472,353516149.6737447
35673.38,37178.82,37178.82,34646.93,36156.86281414249,4197738.116735538,363287667.3129274
37178.82,36508.12,37252.04,36011.62,36461.65461075597,2507289.9078947366,370130022.81013495
