price_open_usd,price_close_usd,price_high_usd,price_low_usd,price_avg_usd,volume_usd,market_cap_usd
15.28093087,15.680318564,15.680318564,15.006362805,15.211506102445409,627361417.4404638,2842521178.899726
15.577481999,15.640888382,15.743874257,14.244431292,15.184555125031622,827415879.2393614,2837484943.5937166
15.672738056,17.340294119,17.508516541,15.40529088,16.24031820163077,1081788120.5631032,3034771713.550766
17.33782241,16.124619622,17.528829608,16.124619622,16.605083631789885,1090908921.8642945,3102934159.3713713
16.091099165,15.866549993,16.147125676,15.156671604,15.707350674598464,860812220.6887714,2935177927.567164
15.84454764,15.00733582,15.84454764,14.53248065,15.170180484119836,705839449.9274234,2834798804.4990273
15.00733582,15.480005183,15.514775903,14.433833439,15.036674296944444,757421887.9822265,2809850968.170108
15.533845605,14.973596617,15.643628067,14.795560373,15.155148269647304,723161515.5071813,2831989786.9227166
14.867852074,14.681303634,15.401682615,14.306493028,14.783796733765415,623599868.0922189,2719622226.869037
14.617304317,14.71,14.899318718,14.163382362,14.552237268360988,619582457.4920123,2640955823.1918273
14.71,14.68,14.8,14.25,14.542488522077925,475797953.1204304,2639186610.129237
14.68,14.53,14.94,14.49,14.669191133845773,514243548.58397615,2674419033.4282503
14.53,14.28,14.53,14.27,14.389260817174556,327433598.57660687,2630751776.253373
14.3,14.4,14.66,14.24,14.472547705927182,330219399.4650574,2645978905.242733
14.37,13.93,14.4,13.87,14.09947176650531,304313711.0874414,2577770384.82033
13.89,12.94,13.89,12.94,13.529339993138406,364149233.6863923,2473534649.9524703
12.89,12.77,13.14,12.53,12.875300913046617,415529425.7296817,2353958356.663179
12.75,12.59,14.02,12.57,13.304739823476393,500704281.38980377,2432471575.011202
12.56,12.37,12.67,12.18,12.452657099800799,451465918.2308953,2276687468.565035
12.35,12.86,12.86,12.35,12.680024411016753,382813028.99667346,2318256452.9237967
12.86,12.96,13.09,12.68,12.872443700218168,386736706.53730804,2353435979.744792
12.961354113,13.5,14.05,12.85,13.519768400696353,486575417.03627366,2471784700.1712832
13.53,14.46,14.56,13.36,13.833543615069104,390672082.2671686,2529151420.6056075
14.55,16.14,16.26,14.328993084,15.535329356652001,936450612.2026726,2840284557.9748487
16.18,15.59,16.28,15.09,15.695394860741933,896980154.5815636,2869548924.960185
15.59,16.53,16.604918313,15.150418365,15.472984964909479,622564026.3566828,2828886292.184827
16.66,16.99,17.13,16.45,16.749230766457824,885157410.9584771,3062219049.9976487
16.98,15.79,17.28,15.79,16.763669378506023,548921361.8060273,3064858824.5333266
15.73,16.32,16.38,15.54,16.009441303576278,528612864.53301555,2926965233.400875
16.36,16.88,17.18,15.99,16.600555045888445,503871996.2373094,3035037048.021089
16.88,18.35,18.6,16.88,17.783411113923936,861557812.9231536,3251295599.559908
18.39,16.33,18.42,16.03,17.140066563999994,826784064.0873531,3133674559.8859835
16.28,17.72,17.72,16.24,17.157216516744263,708598919.6052684,3136810041.9109397
17.65,18.29,18.35,17.25,17.78900289180303,470002845.864658,3252317930.0169587
18.3,18.810854803,19.338008712,18.3,18.7506458994097,727001284.3392656,3428132663.138163
18.796881101,20.159063217,20.188326455,18.796881101,19.343881575250876,561198541.0858794,3536592425.4418097
20.139844458,21.5,22.704528532,20.1109325,21.39399079658332,1276670075.0651789,3911408654.298851
21.43,20.48,22.03,20.19,20.810308091571418,1157635113.9544673,3804695437.2345214
20.45,20.451305087,21.212725783,20.055643402,20.531962263177103,993138891.7757933,3753806180.8811207
20.58146774,21.26,21.42,20.219521681,20.73688090757987,712532059.6215973,3735196883.795458
21.25,20.430422324,21.3,19.798487591,20.58075425790278,707172451.8389457,3673553237.407305
20.402591127,18.94,20.608628398,18.68,19.948016203496508,821919269.8188429,3552849544.766344
18.92,17.417868983,18.94,16.02691598,17.20277334704862,1014136735.5328416,3063906948.504844
17.48964363,17.275460216,18.31,16.786520087,17.617516309833334,661014389.9131678,3137774912.6920033
17.286962682,19.21,19.25,16.595221821,18.184831891354154,800867265.920841,3238816885.2362137
19.23,20.22,21.641219223,19.033738287,20.340127618996405,797519907.3742638,3622686708.0132947
20.23,18.867394736,20.918132943,18.860257987,20.010846220557482,658632190.242766,3585720782.66615
18.803705105,18.478009913,18.808894824,17.096178772,17.954277152065973,539899074.752619,3282534600.57982
18.485298013,17.389642983,18.485298013,17.389642983,17.89251305371875,271261243.2992449,3271242428.3480325
17.392330241,17.251130523,17.93,16.705329939,17.39724564433334,236807362.4545565,3180693953.793596
17.291369719,18.371947042,18.456246715,17.220576709,18.14329689327926,426274219.7690511,3317092596.7313848
18.387933,18.837202771,18.931479805,18.18966168,18.6736507152257,386391220.16981834,3414055830.4134865
18.864602505,18.561556664,19.331878361,17.959968996,18.52377335582291,394511293.60325235,3386654135.880407
18.570880374,21.358929902,21.422833812,18.11,19.828887579489585,675316626.4868875,3625264833.521428
21.61,23.913440429,24.03,21.61,23.153630429620215,1389905157.942593,4233119070.768087
23.841284939,28.339415314,29.400607985,23.064710164,26.153066924351915,1463861798.2279336,4781498378.540203
28.454031184,27.34,28.454031184,26.24,27.292465220961663,2011067650.548276,4989811656.807318
27.63,27.215052486,28.8,26.316243299,27.491589313372195,1198550080.2606528,5026217005.6615505
27.15679992,23.802556604,27.185798735,22.947988401,25.25207722519791,1058210160.5618676,4616772734.773549
23.737286165,25.21,25.6,23.697850179,24.73044496095139,1078651119.6604574,4521404041.193424
25.26,23.77,25.26,23.106002622,24.317930917503485,704623408.1578575,4445985153.01573
23.75,26.28,27.289434005,23.33644571,25.598284427982627,808916912.2280889,4680068912.75307
