price_open_usd,price_close_usd,price_high_usd,price_low_usd,price_avg_usd,volume_usd,market_cap_usd
3.723027009,3.847431808,3.847431808,3.720141055,3.77117739004514,3248613491.9049664,3586854607.8023987
3.834960279,3.894280236,3.923225432,3.763847072,3.84434845838889,3837987084.5105743,3656556422.064108
3.895909806,4.172369421,4.172369421,3.866162803,4.015850590794421,4183809190.857363,3819794324.3552127
4.169791671,3.996906535,4.184703007,3.916465116,4.0388461232125445,4319728072.843287,3841780182.0824337
3.997065351,3.95241981,4.043373299,3.845357182,3.9515622455069472,4505874524.681736,3758866603.505017
3.955019098,3.778709731,3.987545405,3.714038368,3.859367194670138,4206958249.4058924,3671275412.8023586
3.784719329,4.282494789,4.374459918,3.692742418,3.965271220659723,4329618142.33008,3772131251.2113514
4.283672556,4.009092045,4.373714102,4.009092045,4.141479321173611,4570889628.414392,3939870065.001346
3.969546951,3.827701276,4.030803446,3.752221904,3.8779448114375024,3631803246.6591415,3689274750.6182103
3.816373718,4.053211132,4.115719952,3.689838362,3.970126382364584,3966485262.1082416,3777083476.4644547
4.067049334,4.064251466,4.087123888,3.86938575,3.982313629170142,2896744037.539826,3788789011.849699
4.08647998,4.164879767,4.3,4.07462027,4.153991569159725,3075263780.8915024,3952238882.904114
4.158110066,4.146960366,4.262256102,4.053677793,4.195680376288202,2968970554.4909325,3992022664.9657874
4.151846701,4.35,4.501936513,4.143563873,4.358041299663198,2593206340.4357123,4146624928.6956134
4.34,4.166216361,4.41,4.135746834,4.2393585943819465,3139019240.29331,4033818942.517501
4.167559581,4.107589287,4.349394424,4.018881712,4.203151710562499,2866088389.889467,3999486440.1486874
4.095078295,4.119788967,4.263851192,4.062480801,4.1463140246041625,3455497572.082355,3945518206.0745783
4.103740094,3.718941704,4.3,3.627859515,4.131341049739585,2813957158.7960696,3931387883.0674505
3.706721371,3.688244543,3.781506253,3.600323,3.7044008447465284,3908331087.6771984,3525214960.2899265
3.684673677,4.181998384,4.181998384,3.684673677,3.9296481081770884,3089136854.144578,3740759815.909702
4.182286603,4.102708147,4.196980724,4.001530481,4.104493258298603,2646804800.208768,3907552808.6493063
4.098728844,4.12,4.2,4.06,4.131097376399302,1932375217.5366292,3932996426.350463
4.117661147,4.293193506,4.301360153,4.08,4.224878793437499,2061482895.941822,4022400573.3137684
4.288534044,4.349640686,4.4,4.23,4.309485215571425,2068315850.4142046,4103073030.735554
4.350407417,4.80997561,4.882516792,4.15,4.410897078093744,2879643114.3278246,4199751199.4816165
4.813760726,5.607259888,5.97,4.73518349,5.050420887923606,6396493933.899705,4808803626.278103
5.599502377,6.238665881,6.300670435,5.429658989,5.762453236898955,10320203516.692602,5486934986.87048
6.262115698,5.494027588,6.442509999,5.353305508,6.024837853756949,9666693478.023619,5736939805.057323
5.497511896,6.28,6.28,5.463730405,5.874980255940967,8645220329.81567,5594412340.749503
6.291495483,6.680929192,6.932057621,5.92261178,6.3845322177438595,9061163270.56683,6079808891.336528
6.69458013,6.641556878,7.040830034,6.349866218,6.669206557571425,10891339301.204954,6351081995.923451
6.61274471,5.972080427,6.964229279,5.86,6.32223336943056,11373377777.429483,6020835605.156744
5.949368857,6.47,6.48,5.901478256,6.229790875225699,9117037438.207932,5932976387.036216
6.48,6.25,6.6,6.16,6.351270985743063,5228245532.389496,6048845467.275021
6.23,6.65895017,6.762036647,6.205172687,6.4618840603368115,4973204564.434823,6154376654.944463
6.649336884,6.801127115,7.073025048,6.632976421,6.835321105689899,6384676486.574262,6510231629.180994
6.801433048,6.55,6.897041536,6.352505198,6.64875721161111,4640412387.548654,6332728120.594024
6.53,7.45,7.59,6.462729275,6.990516199717771,5477037192.37985,6658443877.249829
7.45,7.697482343,8.114525522,7.169276117,7.721842554229168,9956773306.221285,7355243354.000228
7.738059824,7.91,7.95,7.34,7.663756578951389,8445985638.11511,7300131831.611027
7.93,8.634284926,8.76,7.241966378,8.002243412413199,9851094803.388132,7622783388.312473
8.591323575,7.84,8.866513972,7.69,8.287070940888903,12553487255.716694,7894334790.323186
7.84,7.188175684,7.94,6.073895268,6.87954592194444,11674236482.54118,6553709272.102429
7.251982431,6.656187856,7.534038156,6.622028104,7.072431756760414,10603418229.954882,6737656045.300907
6.675227235,6.7,6.87,6.125163361,6.551835012246524,8976270192.504173,6241888581.747269
6.73,6.38,6.868167918,6.280599288,6.610336103532377,7076611407.851699,6297804441.951201
6.38,5.901875395,6.818489302,5.835449582,6.41569671315679,6945216205.152702,6112549711.81397
5.876843042,5.573083134,5.995794788,4.693271112,5.315190166638887,9834337568.929499,5064192742.254664
5.582505531,5.113233739,5.582505531,5.077784293,5.285162896656251,5538836296.644016,5035731981.595028
5.111477834,4.989496626,5.43,4.69080615,5.190901373827716,3052296191.2602363,4946069239.292582
5.005047741,5.902047585,5.902047585,4.961018499,5.544381489841508,4405270216.7758665,5283027747.920926
5.878629719,6.046954437,6.12,5.781289246,5.982568312500003,4303090152.249695,5700727888.951377
6.066683355,5.989954505,6.230118473,5.734961283,5.949570798329858,2903780379.672266,5669453302.133488
5.988886279,5.904231789,6.04852657,5.7,5.886914410791669,2254107351.4428577,5609912449.36646
5.92,6.457294316,6.479600125,5.819438064,6.253774129118471,2716697267.344438,5959687863.9709635
6.46829735,6.649580848,6.670995309,6.361925227,6.4990079725400705,2476441515.933936,6193569621.633674
6.647173416,6.57,6.720020103,6.25,6.532512106425081,2839319880.3831205,6225682904.202065
6.57,6.850697304,6.905904321,6.56,6.749888052868419,2956614827.1779046,6433035499.990046
