2022-03-01 03:05:00,939 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: renbtc
2022-03-01 03:05:04,493 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: bancor-network-token
2022-03-01 03:05:04,493 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: bancor-network-token
2022-03-01 03:05:07,735 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: 1inch-network-token. Finding new coin.
2022-03-01 03:05:08,002 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: ankr-network. Finding new coin.
2022-03-01 03:05:08,564 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: wax
2022-03-01 03:05:08,564 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: wax
2022-03-01 03:05:11,836 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: omg-network. Finding new coin.
2022-03-01 03:05:12,399 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: bitcoin-gold
2022-03-01 03:05:12,399 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: bitcoin-gold
2022-03-01 03:05:15,659 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: rally. Finding new coin.
2022-03-01 03:05:16,222 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: livepeer
2022-03-01 03:05:16,222 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: livepeer
2022-03-01 03:05:19,781 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: render-token
2022-03-01 03:05:19,781 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: render-token
2022-03-01 03:05:23,393 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: zilliqa
2022-03-01 03:05:23,393 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: zilliqa
2022-03-01 03:05:27,018 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: uma
2022-03-01 03:05:27,018 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: uma
2022-03-01 03:05:30,579 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: velas
2022-03-01 03:05:30,579 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: velas
2022-03-01 03:05:34,251 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: kava
2022-03-01 03:05:34,251 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: kava
2022-03-01 03:05:37,797 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: gatetoken
2022-03-01 03:05:37,797 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: gatetoken
2022-03-01 03:05:41,565 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: pax-gold
2022-03-01 03:05:41,565 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: pax-gold
2022-03-01 03:05:45,165 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: swissborg
2022-03-01 03:05:45,165 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: swissborg
2022-03-01 03:05:48,745 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: pocket-network
2022-03-01 03:05:48,745 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: pocket-network
2022-03-01 03:05:52,277 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: audius
2022-03-01 03:05:52,277 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: audius
2022-03-01 03:05:55,517 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: kyber-network-crystal-legacy. Finding new coin.
2022-03-01 03:05:56,093 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: icon
2022-03-01 03:05:56,093 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: icon
2022-03-01 03:05:59,646 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: voyager-token
2022-03-01 03:05:59,646 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: voyager-token
2022-03-01 03:06:03,198 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: ontology
2022-03-01 03:06:03,198 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: ontology
2022-03-01 03:06:06,438 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: neutrino-usd. Finding new coin.
2022-03-01 03:06:07,032 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: apenft
2022-03-01 03:06:07,032 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: apenft
2022-03-01 03:06:10,710 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: 0x
2022-03-01 03:06:10,710 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: 0x
2022-03-01 03:06:14,484 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: siacoin
2022-03-01 03:06:14,484 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: siacoin
2022-03-01 03:06:17,855 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: synthetix. Finding new coin.
2022-03-01 03:06:18,465 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: moonbeam
2022-03-01 03:06:18,465 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: moonbeam
2022-03-01 03:06:22,034 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: iostoken
2022-03-01 03:06:22,034 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: iostoken
2022-03-01 03:06:25,689 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: woo-network
2022-03-01 03:06:25,689 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: woo-network
2022-03-01 03:06:29,267 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: golem
2022-03-01 03:06:29,267 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: golem
2022-03-01 03:06:32,821 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: dogelon-mars
2022-03-01 03:06:32,821 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: dogelon-mars
2022-03-01 03:06:36,379 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: polymath
2022-03-01 03:06:36,379 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: polymath
2022-03-01 03:06:39,917 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: sushi
2022-03-01 03:06:39,917 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: sushi
2022-03-01 03:06:43,167 | cryptocurrency_data_ingestion | WARNING | Invalid slug obtained from API with coin name: kyber-network-crystal. Finding new coin.
2022-03-01 03:06:43,932 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: skale
2022-03-01 03:06:43,932 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: skale
2022-03-01 03:06:47,564 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: fei-usd
2022-03-01 03:06:47,564 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: fei-usd
2022-03-01 03:06:51,116 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: storj
2022-03-01 03:06:51,116 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: storj
2022-03-01 03:06:54,663 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: nucypher
2022-03-01 03:06:54,663 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: nucypher
2022-03-01 03:06:58,217 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: mixin
2022-03-01 03:06:58,217 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: mixin
2022-03-01 03:07:01,773 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: keep-network
2022-03-01 03:07:01,773 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: keep-network
2022-03-01 03:07:05,311 | cryptocurrency_data_ingestion | INFO | SUCCESS: Data aquired for: syscoin
2022-03-01 03:07:05,311 | cryptocurrency_data_ingestion | INFO | SUCCESS: Description aquired for: syscoin
2022-03-01 03:07:08,316 | cryptocurrency_data_ingestion | INFO | Data for 150 coins has been obtained.
2022-03-01 03:07:08,316 | cryptocurrency_data_ingestion | INFO | SUCCESS: All Coin data descriptions aquired.
2022-03-01 03:07:08,316 | cryptocurrency_data_ingestion | INFO | Notebook ending.
